source_network,network,station_id,station_name,latitude,longitude,elevation_m,start_date,actual_start_date,end_date,n_years,IGBP,lc_cci,koppen_geiger,has_soil_moisture,has_flux,location_group_id,split,oot_eligible,oost_eligible,joint_eval,flux_only_eval,ablation_train,ablation_oos,kg_macro,igbp_macro,elevation_band,soil_nan_pct,soil_patch_ok,same_patch_pair,tile_pair_eval,duplicate_of
ISMN,TxSON,CR200-8,CR200-8,30.2834,-98.6864,539.0,20160101,20141002,20221107,8.1,GRA,130.0,Cfa,True,False,743,train,False,False,False,False,True,False,C,Grass-Crop,Mid,0.0,True,False,False,
ISMN,TxSON,CR200-9,CR200-9,30.4319,-98.8133,534.0,20160101,20141001,20221107,8.1,GRA,130.0,Cfa,True,False,744,oos,False,False,False,False,False,False,C,Grass-Crop,Mid,0.0,True,False,True,
ISMN,TxSON,LCRA-1,LCRA-1,30.4306,-98.6136,430.0,20160101,20141031,20221102,8.0,ENF,70.0,Cfa,True,False,745,train,False,False,False,False,False,False,C,Forest,Low,0.0,True,False,False,
ISMN,TxSON,LCRA-2,LCRA-2,30.4206,-98.8518,614.0,20160101,20141031,20221102,7.9,ENF,70.0,Cfa,True,False,746,oos,False,False,False,False,False,False,C,Forest,Mid,0.0,True,False,True,
ISMN,TxSON,LCRA-3,LCRA-3,30.1713,-98.6136,501.0,20160101,20141030,20221102,8.0,GRA,130.0,Cfa,True,False,747,train,False,False,False,False,False,False,C,Grass-Crop,Mid,0.0037,True,False,False,
ISMN,TxSON,LCRA-4,LCRA-4,30.3423,-98.8679,547.0,20160101,20141031,20221102,8.0,GRA,130.0,Cfa,True,False,748,oos,False,False,False,False,False,False,C,Grass-Crop,Mid,0.0015,True,False,False,
ISMN,TxSON,LCRA-5,LCRA-5,30.33,-98.6116,501.0,20160826,20160826,20220312,5.3,GRA,130.0,Cfa,True,False,749,oos,False,False,False,False,False,False,C,Grass-Crop,Mid,0.0,True,False,False,
ISMN,TxSON,LCRA-6,LCRA-6,30.2408,-98.6253,429.0,20160101,20141030,20220312,7.4,GRA,130.0,Cfa,True,False,750,oos,False,False,False,False,False,False,C,Grass-Crop,Low,0.0075,True,False,False,
ISMN,TxSON,LCRA-7,LCRA-7,30.1658,-98.9498,556.0,20160101,20150121,20220312,7.1,GRA,130.0,Cfa,True,False,751,train,False,False,False,False,False,False,C,Grass-Crop,Mid,0.0,True,False,False,
ISMN,USCRN,Asheville-13-S,Asheville-13-S,35.4185,-82.5567,641.0,20160101,20140101,20211102,7.8,GRA,130.0,Cfa,True,False,752,oos,False,False,False,False,False,False,C,Grass-Crop,Mid,0.0,True,False,False,
ISMN,USCRN,Austin-33-NW,Austin-33-NW,30.6222,-98.0846,415.0,20160101,20140101,20211102,7.7,GRA,130.0,Cfa,True,False,753,train,False,False,False,False,False,False,C,Grass-Crop,Low,0.0,True,False,False,
ISMN,USCRN,Baker-5-W,Baker-5-W,39.0118,-114.209,2017.0,20160107,20160107,20200109,3.9,SAV,120.0,BSk,True,False,754,oos,False,False,False,False,False,False,B,Shrub-Savanna,High,0.0,True,False,False,
ISMN,USCRN,Batesville-8-WNW,Batesville-8-WNW,35.8201,-91.7812,139.0,20160101,20140101,20211116,7.8,CRO,10.0,Cfa,True,False,755,train,False,False,False,False,False,False,C,Grass-Crop,Low,0.0,True,False,False,
ISMN,USCRN,Bedford-5-WNW,Bedford-5-WNW,38.8882,-86.5707,232.0,20180112,20180112,20211116,3.8,GRA,130.0,Dfa,True,False,756,train,False,False,False,False,False,False,D,Grass-Crop,Low,0.0,True,False,False,
ISMN,USCRN,Bowling-Green-21-NNE,Bowling-Green-21-NNE,37.2504,-86.2325,241.0,20160101,20150630,20191015,4.3,DBF,61.0,Cfa,True,False,758,oos,False,False,False,False,False,True,C,Forest,Low,0.0,True,False,False,
ISMN,USCRN,Bronte-11-NNE,Bronte-11-NNE,32.0408,-100.2495,609.0,20170304,20170304,20211102,4.7,GRA,130.0,Cfa,True,False,759,train,False,False,False,False,True,False,C,Grass-Crop,Mid,0.0,True,False,False,
ISMN,USCRN,Brunswick-23-S,Brunswick-23-S,30.8078,-81.4596,8.0,20160101,20140101,20190524,5.4,ENF,70.0,Cfa,True,False,760,train,False,False,False,False,False,False,C,Forest,Low,0.0382,True,False,False,
ISMN,USCRN,Cape-Charles-5-ENE,Cape-Charles-5-ENE,37.2907,-75.927,9.0,20160101,20150305,20211102,6.6,CRO,11.0,Cfa,True,False,761,oos,False,False,False,False,False,True,C,Grass-Crop,Low,0.181,True,False,False,
ISMN,USCRN,Charlottesville-2-SSE,Charlottesville-2-SSE,37.9975,-78.4656,359.0,20160101,20140101,20211102,7.7,DBF,60.0,Cfa,True,False,762,oos,False,False,False,False,False,False,C,Forest,Low,0.0,True,False,False,
ISMN,USCRN,Chatham-1-SE,Chatham-1-SE,46.3345,-86.92,267.0,20160101,20140101,20211102,7.8,GRA,130.0,Dfb,True,False,763,train,False,False,False,False,True,False,D,Grass-Crop,Low,0.0,True,False,False,
ISMN,USCRN,Cortez-8-SE,Cortez-8-SE,37.2553,-108.5035,2449.0,20160101,20150111,20180115,3.0,GRA,130.0,Dfa,True,False,764,train,False,False,False,False,False,False,D,Grass-Crop,High,0.0,True,False,False,
ISMN,USCRN,Corvallis-10-SSW,Corvallis-10-SSW,44.4185,-123.3257,95.0,20160101,20140101,20211102,7.8,GRA,130.0,Csb,True,False,765,oos,False,False,False,False,False,False,C,Grass-Crop,Low,0.0243,True,False,False,
ISMN,USCRN,Crossville-7-NW,Crossville-7-NW,36.0138,-85.1345,583.0,20160101,20140101,20180101,4.0,GRA,130.0,Cfa,True,False,766,train,False,False,False,False,False,False,C,Grass-Crop,Mid,0.0,True,False,False,
ISMN,USCRN,Durham-11-W,Durham-11-W,35.9705,-79.0931,171.0,20160101,20140219,20210531,7.2,SAV,110.0,Cfa,True,False,768,train,False,False,False,False,False,False,C,Shrub-Savanna,Low,0.0,True,False,False,
ISMN,USCRN,Durham-2-N,Durham-2-N,43.1716,-70.9277,36.0,20160101,20150203,20180203,3.0,GRA,130.0,Dfb,True,False,769,oos,False,False,False,False,False,False,D,Grass-Crop,Low,0.0002,True,False,False,
ISMN,USCRN,Elgin-5-S,Elgin-5-S,31.5907,-110.5087,1466.0,20170331,20170331,20210628,4.2,SAV,120.0,BSh,True,False,771,oos,False,False,False,False,False,False,B,Shrub-Savanna,Mid,0.0,True,False,False,
ISMN,USCRN,Elkins-21-ENE,Elkins-21-ENE,39.013,-79.4743,1033.0,20160101,20140101,20200908,6.7,MF,100.0,Dfb,True,False,772,train,False,False,False,False,False,False,D,Forest,Mid,0.0,True,False,False,
ISMN,USCRN,Everglades-City-5-NE,Everglades-City-5-NE,25.8996,-81.3183,1.0,20160101,20140101,20200323,6.2,WET,180.0,Cfa,True,False,773,train,False,False,False,False,False,False,C,Other,Low,0.0524,True,False,False,
ISMN,USCRN,Fallbrook-5-NE,Fallbrook-5-NE,33.4392,-117.1904,347.0,20160101,20140101,20211116,7.9,ENF,70.0,BSk,True,False,774,train,False,False,False,False,True,False,B,Forest,Low,0.0,True,False,False,
ISMN,USCRN,Gadsden-19-N,Gadsden-19-N,34.2851,-85.9621,351.0,20160101,20140101,20211116,7.9,GRA,130.0,Cfa,True,False,775,train,False,False,False,False,False,False,C,Grass-Crop,Low,0.0026,True,False,False,
ISMN,USCRN,Goodwell-2-E,Goodwell-2-E,36.5993,-101.595,995.0,20170222,20170222,20200506,3.2,GRA,130.0,BSk,True,False,776,train,False,False,False,False,True,False,B,Grass-Crop,Mid,0.0,True,False,False,
ISMN,USCRN,Goodwell-2-SE,Goodwell-2-SE,36.5682,-101.6097,1000.0,20160101,20140101,20211102,7.8,GRA,130.0,BSk,True,False,777,train,False,False,False,False,False,False,B,Grass-Crop,Mid,0.0,True,False,False,
ISMN,USCRN,John-Day-35-WNW,John-Day-35-WNW,44.556,-119.6459,684.0,20160101,20140101,20211102,7.8,SAV,120.0,BSk,True,False,778,train,False,False,False,False,True,False,B,Shrub-Savanna,Mid,0.0141,True,False,False,
ISMN,USCRN,Joplin-24-N,Joplin-24-N,37.4277,-94.5829,290.0,20161230,20161230,20210215,4.1,GRA,130.0,Cfa,True,False,779,train,False,False,False,False,False,False,C,Grass-Crop,Low,0.0046,True,False,False,
ISMN,USCRN,Lafayette-13-SE,Lafayette-13-SE,30.0918,-91.8731,11.0,20160101,20140101,20211116,7.8,CRO,10.0,Cfa,True,False,780,val,False,False,False,False,False,False,C,Grass-Crop,Low,0.0,True,False,False,
ISMN,USCRN,Las-Cruces-20-N,Las-Cruces-20-N,32.6137,-106.7414,1319.0,20160101,20140101,20211102,7.8,SAV,120.0,BSk,True,False,781,train,False,False,False,False,False,False,B,Shrub-Savanna,Mid,0.0053,True,False,False,
ISMN,USCRN,Los-Alamos-13-W,Los-Alamos-13-W,35.8584,-106.5214,2657.0,20160101,20141024,20201208,6.1,GRA,130.0,Dfb,True,False,782,train,False,False,False,False,False,False,D,Grass-Crop,High,0.0,True,False,False,
ISMN,USCRN,McClellanville-7-NE,McClellanville-7-NE,33.1532,-79.3637,3.0,20160101,20150910,20211102,6.1,ENF,70.0,Cfa,True,False,783,train,False,False,False,False,False,False,C,Forest,Low,0.0973,True,False,False,
ISMN,USCRN,Mercury-3-SSW,Mercury-3-SSW,36.624,-116.0225,1001.0,20160101,20140101,20211102,7.8,SAV,120.0,BWh,True,False,784,train,False,False,False,False,False,False,B,Shrub-Savanna,Mid,0.0004,True,False,False,
ISMN,USCRN,Monahans-6-ENE,Monahans-6-ENE,31.6219,-102.8071,830.0,20160101,20140101,20211102,7.8,SAV,120.0,BSh,True,False,785,train,False,False,False,False,False,False,B,Shrub-Savanna,Mid,0.1455,True,False,False,
ISMN,USCRN,Monroe-26-N,Monroe-26-N,32.8833,-92.1165,27.0,20160101,20151114,20190126,3.2,ENF,70.0,Cfa,True,False,786,val,False,False,False,False,False,False,C,Forest,Low,0.0,True,False,False,
ISMN,USCRN,Muleshoe-19-S,Muleshoe-19-S,33.9557,-102.774,1141.0,20170307,20170307,20211102,4.6,GRA,130.0,BSk,True,False,787,val,False,False,False,False,False,False,B,Grass-Crop,Mid,0.0285,True,False,False,
ISMN,USCRN,Newton-5-ENE,Newton-5-ENE,32.3378,-89.0703,114.0,20160921,20160921,20211102,5.1,GRA,130.0,Cfa,True,False,788,oos,False,False,False,False,False,True,C,Grass-Crop,Low,0.0024,True,False,False,
ISMN,USCRN,Newton-8-W,Newton-8-W,31.3127,-84.4706,54.0,20160101,20140101,20181013,4.8,ENF,70.0,Cfa,True,False,789,train,False,False,False,False,False,False,C,Forest,Low,0.0,True,False,False,
ISMN,USCRN,Panther-Junction-2-N,Panther-Junction-2-N,29.3483,-103.2093,1065.0,20160101,20140101,20211102,7.8,SAV,120.0,BSk,True,False,790,train,False,False,False,False,False,False,B,Shrub-Savanna,Mid,0.0,True,False,False,
ISMN,USCRN,Quinault-4-NE,Quinault-4-NE,47.5139,-123.812,87.0,20160101,20140101,20210612,7.4,ENF,70.0,Cfb,True,False,791,train,False,False,False,False,True,False,C,Forest,Low,0.0,True,False,False,
ISMN,USCRN,Salem-10-W,Salem-10-W,37.6344,-91.7226,365.0,20160101,20140219,20210213,7.0,GRA,130.0,Dfa,True,False,792,val,False,False,False,False,False,False,D,Grass-Crop,Low,0.0,True,False,False,
ISMN,USCRN,Santa-Barbara-11-W,Santa-Barbara-11-W,34.4141,-119.8796,5.0,20170328,20170328,20211116,4.6,GRA,130.0,Csb,True,False,793,train,False,False,False,False,False,False,C,Grass-Crop,Low,0.3466,True,False,False,
ISMN,USCRN,Socorro-20-N,Socorro-20-N,34.3557,-106.8859,1477.0,20160101,20140101,20211102,7.8,SAV,120.0,BSk,True,False,794,train,False,False,False,False,False,False,B,Shrub-Savanna,Mid,0.0007,True,False,False,
ISMN,USCRN,Spokane-17-SSW,Spokane-17-SSW,47.4174,-117.5264,691.0,20170304,20170304,20211102,4.7,GRA,130.0,Dsb,True,False,795,train,False,False,False,False,True,False,D,Grass-Crop,Mid,0.0029,True,False,False,
ISMN,USCRN,Stillwater-2-W,Stillwater-2-W,36.1181,-97.0914,271.0,20160101,20140101,20211102,7.8,CRO,10.0,Cfa,True,False,796,train,False,False,False,False,False,False,C,Grass-Crop,Low,0.0,True,False,False,
ISMN,USCRN,Stillwater-5-WNW,Stillwater-5-WNW,36.1346,-97.1082,271.0,20160101,20140101,20201209,6.9,GRA,130.0,Cfa,True,False,796,train,False,False,False,False,False,False,C,Grass-Crop,Low,0.0011,True,False,False,
ISMN,USCRN,Stovepipe-Wells-1-SW,Stovepipe-Wells-1-SW,36.602,-117.1449,26.0,20160101,20140101,20211116,7.9,SAV,120.0,BWh,True,False,797,train,False,False,False,False,False,False,B,Shrub-Savanna,Low,0.1673,True,False,False,
ISMN,USCRN,Tucson-11-W,Tucson-11-W,32.2395,-111.1696,833.0,20160101,20140101,20211116,7.9,SAV,120.0,BWh,True,False,798,oos,False,False,False,False,False,False,B,Shrub-Savanna,Mid,0.0,True,False,False,
ISMN,USCRN,Versailles-3-NNW,Versailles-3-NNW,38.0945,-84.7465,272.0,20160101,20150304,20211116,6.7,GRA,130.0,Cfa,True,False,799,oos,False,False,False,False,False,False,C,Grass-Crop,Low,0.0009,True,False,False,
ISMN,USCRN,Watkinsville-5-SSE,Watkinsville-5-SSE,33.7837,-83.3896,226.0,20160101,20140101,20211116,7.9,GRA,130.0,Cfa,True,False,800,train,False,False,False,False,False,False,C,Grass-Crop,Low,0.0015,True,False,False,
ISMN,USCRN,Yosemite-Village-12-W,Yosemite-Village-12-W,37.7592,-119.8208,2018.0,20180824,20180824,20211116,3.2,ENF,70.0,Csa,True,False,801,train,False,False,False,False,False,False,C,Forest,High,0.0,True,False,False,
ISMN,USCRN,Yuma-27-ENE,Yuma-27-ENE,32.835,-114.1884,189.0,20160101,20140101,20211116,7.9,SAV,120.0,BWh,True,False,802,oos,False,False,False,False,False,False,B,Shrub-Savanna,Low,0.0064,True,False,False,
ISMN,WATERLINE,Kerasia,Kerasia,41.18,25.28,628.0,20211007,20211007,20250609,3.7,DBF,60.0,Csb,True,False,803,train,True,False,False,False,False,False,C,Forest,Mid,0.0,True,False,False,
ISMN,WATERLINE,Komotini,Komotini,41.123,25.386,34.0,20220127,20220127,20250609,3.4,URB,190.0,Csb,True,False,804,oos,False,True,False,False,False,False,C,Other,Low,0.0,True,False,False,
ISMN,WATERLINE,Nymfaia,Nymfaia,41.264,25.436,711.0,20211007,20211007,20250609,3.7,DBF,60.0,Dsb,True,False,805,train,True,False,False,False,False,False,D,Forest,Mid,0.0,True,False,False,
ISMN,XMS-CAT,BatlliudeSort,BatlliudeSort,42.42841,1.1244,890.0,20160801,20160801,20251230,9.4,GRA,130.0,Dfb,True,False,806,train,True,False,False,False,False,False,D,Grass-Crop,Mid,0.0,True,False,False,
ISMN,XMS-CAT,BordaColl,BordaColl,42.4142,1.46531,865.0,20211201,20211201,20251230,4.1,ENF,70.0,Cfb,True,False,807,train,True,False,False,False,False,False,C,Forest,Mid,0.0,True,False,False,
ISMN,XMS-CAT,CamidelsNerets,CamidelsNerets,42.1554,0.9255,487.0,20170330,20170330,20251230,8.8,CRO,10.0,Dfb,True,False,808,train,True,False,False,False,False,False,D,Grass-Crop,Low,0.0,True,False,False,
ISMN,XMS-CAT,Clarella,Clarella,42.11946,2.28235,922.0,20211201,20211201,20251230,4.1,GRA,130.0,Cfb,True,False,809,train,True,False,False,False,False,False,C,Grass-Crop,Mid,0.0,True,False,False,
ISMN,XMS-CAT,ClotdelesPeresII,ClotdelesPeresII,42.15623,0.83767,602.0,20210225,20210225,20251230,4.8,CRO,10.0,Dfb,True,False,810,train,True,False,False,False,False,False,D,Grass-Crop,Mid,0.0,True,False,False,
ISMN,XMS-CAT,ColldePaller,ColldePaller,42.19748,1.24688,1164.0,20190301,20190301,20251230,6.8,CRO,10.0,Cfb,True,False,811,train,True,False,False,False,False,False,C,Grass-Crop,Mid,0.0,True,False,False,
ISMN,XMS-CAT,ElBoixer,ElBoixer,42.39871,0.95839,1217.0,20190301,20190301,20251230,6.8,GRA,130.0,Dfb,True,False,812,train,True,False,False,False,False,False,D,Grass-Crop,Mid,0.0,True,False,False,
ISMN,XMS-CAT,ElMiracle,ElMiracle,41.91393,1.5276,811.0,20210801,20210801,20251230,4.4,CRO,10.0,Cfb,True,False,813,train,True,False,False,False,False,False,C,Grass-Crop,Mid,0.0,True,False,False,
ISMN,XMS-CAT,LaCultiadAreu,LaCultiadAreu,42.58803,1.3299,1236.0,20200301,20200301,20251230,5.8,GRA,130.0,Dfb,True,False,814,train,True,False,False,False,False,False,D,Grass-Crop,Mid,0.0,True,False,False,
ISMN,XMS-CAT,Llivia,Llivia,42.46915,1.97235,1219.0,20210701,20210701,20251230,4.5,GRA,130.0,Cfb,True,False,815,train,True,False,False,False,False,False,C,Grass-Crop,Mid,0.0,True,False,False,
ISMN,XMS-CAT,LosCoscolls,LosCoscolls,42.14571,0.98318,560.0,20171101,20171101,20251230,8.2,CRO,10.0,Cfb,True,False,816,train,True,False,False,False,True,False,C,Grass-Crop,Mid,0.0,True,False,False,
ISMN,XMS-CAT,Pessonada,Pessonada,42.218,1.0196,911.0,20170330,20170330,20251230,8.8,CRO,10.0,Dfb,True,False,817,val,False,False,False,False,False,False,D,Grass-Crop,Mid,0.0,True,False,False,
ISMN,XMS-CAT,RiberadeSio,RiberadeSio,41.80319,0.90969,283.0,20200301,20200301,20251230,5.8,CRO,20.0,Cfb,True,False,818,train,True,False,False,False,False,False,C,Grass-Crop,Low,0.0004,True,False,False,
ISMN,XMS-CAT,SerradeCostaAmpla,SerradeCostaAmpla,42.2112,0.8939,922.0,20170330,20170330,20230623,6.2,CRO,10.0,Dfb,True,False,819,train,True,False,False,False,False,False,D,Grass-Crop,Mid,0.0,True,False,False,
ISMN,iRON,BrushCreek,BrushCreek,39.23353,-106.90815,2371.0,20160101,20141008,20220607,7.7,GRA,130.0,Dfc,True,False,822,oos,False,False,False,False,False,False,D,Grass-Crop,High,0.0,True,False,False,
ISMN,iRON,GlenwoodSprings,GlenwoodSprings,39.54418,-107.34133,1890.0,20160615,20160615,20220523,5.9,URB,190.0,Dfb,True,False,820,train,False,False,False,False,True,False,D,Other,High,0.0031,True,False,False,
ISMN,iRON,NorthstarAspenGrove,NorthstarAspenGrove,39.17067,-106.79944,2454.0,20160101,20150912,20210705,5.8,GRA,130.0,Dfc,True,False,821,oos,False,False,False,False,False,False,D,Grass-Crop,High,0.0009,True,True,False,
ISMN,iRON,NorthstarTransitionZone,NorthstarTransitionZone,39.17114,-106.79917,2452.0,20200504,20200504,20250924,5.3,GRA,130.0,Dfc,True,False,821,oos,False,True,False,False,False,False,D,Grass-Crop,High,0.0013,True,True,False,
ISMN,iRON,SkyMountain,SkyMountain,39.22098,-106.91313,2554.0,20160101,20140101,20220607,8.4,ENF,70.0,Dfc,True,False,822,oos,False,False,False,False,False,False,D,Forest,High,0.0,True,False,False,
ICOS,ICOS,CH-Cha,Chamau,47.21022,8.41044,393.0,20170101,20170101,20201231,4.0,GRA,,Cfb,False,True,823,train,False,False,False,False,False,False,C,Grass-Crop,Low,0.0005,True,False,False,
ICOS,ICOS,CH-Fru,Früebüel ,47.11583,8.53778,971.0,20170101,20170101,20201231,4.0,GRA,,Cfb,False,True,824,train,False,False,False,False,False,False,C,Grass-Crop,Mid,0.0,True,False,False,
ICOS,ICOS,CH-Lae,Laegern,47.47833,8.36439,683.0,20170101,20170101,20201231,4.0,MF,,Cfb,False,True,825,val,False,False,False,False,False,False,C,Forest,Mid,0.0,True,False,False,
ICOS,ICOS,CH-Oe2,Oensingen crop,47.28642,7.73375,452.0,20170101,20170101,20201231,4.0,CRO,,Cfb,False,True,826,train,False,False,False,False,False,False,C,Grass-Crop,Low,0.0,True,False,False,
ICOS,ICOS,CZ-KrP,,49.573257,15.078773,519.0,20170101,20170101,20201231,4.0,CRO,,Cfb,False,True,827,train,False,False,False,False,False,False,C,Grass-Crop,Mid,0.0,True,False,False,
ICOS,ICOS,CZ-RAJ,,49.44372,16.696512,648.0,20170101,20170101,20201231,4.0,ENF,,Cfb,False,True,828,train,False,False,False,False,True,False,C,Forest,Mid,0.0,True,False,False,
ICOS,ICOS,CZ-Stn,,49.035976,17.9699,553.0,20170101,20170101,20201231,4.0,DBF,,Dfb,False,True,843,train,False,False,False,False,False,False,D,Forest,Mid,0.0,True,False,False,
ICOS,ICOS,CZ-wet,Trebon,49.02465,14.77035,426.0,20170101,20170101,20241231,8.0,WET,,Cfb,False,True,829,train,True,False,False,False,True,False,C,Other,Low,0.1039,True,False,False,
ICOS,ICOS,DE-Kli,Klingenberg,50.893044,13.5223,478.0,20170101,20170101,20240502,7.3,CRO,,Cfb,False,True,830,train,True,False,False,False,False,False,C,Grass-Crop,Low,0.0005,True,False,False,
ICOS,ICOS,DE-Obe,Oberbärenburg,50.78666,13.72129,766.0,20170101,20170101,20201231,4.0,ENF,,Dfb,False,True,831,train,False,False,False,False,True,False,D,Forest,Mid,0.0,True,False,False,
ICOS,ICOS,ES-Abr,,38.70184,-6.785881,279.0,20170101,20170101,20201231,4.0,SAV,,Csa,False,True,832,oos,False,False,False,True,False,False,C,Shrub-Savanna,Low,0.0,True,False,False,
ICOS,ICOS,ES-Agu,,36.939384,-2.034044,200.0,20171020,20171020,20201111,3.1,GRA,,BSk,False,True,833,val,False,False,False,False,False,False,B,Grass-Crop,Low,0.0,True,False,False,
ICOS,ICOS,ES-Cnd,,37.914997,-3.227659,368.0,20170101,20170101,20200131,3.1,CRO,,Csa,False,True,834,train,False,False,False,False,False,False,C,Grass-Crop,Low,0.0055,True,False,False,
ICOS,ICOS,ES-LM1,,39.94269,-5.778683,265.0,20170101,20170101,20201231,4.0,SAV,,Csa,False,True,835,train,False,False,False,False,False,False,C,Shrub-Savanna,Low,0.0038,True,False,False,
ICOS,ICOS,ES-LM2,,39.934593,-5.775881,267.0,20170101,20170101,20201231,4.0,SAV,,Csa,False,True,835,train,False,False,False,False,False,False,C,Shrub-Savanna,Low,0.0007,True,False,False,
ICOS,ICOS,ES-LMa,Las Majadas de Tiétar,39.94033,-5.77465,265.0,20200101,20200101,20241231,5.0,SAV,,Csa,False,True,835,train,True,False,False,False,False,False,C,Shrub-Savanna,Low,0.0005,True,False,False,
ICOS,ICOS,FR-Aur,Aurade,43.54965,1.106103,250.0,20170101,20170101,20220612,5.4,CRO,,Cfb,False,True,836,train,False,False,False,False,False,False,C,Grass-Crop,Low,0.0,True,False,False,
ICOS,ICOS,FR-EM2,Estrees-Mons A28,49.87211,3.02065,85.0,20170101,20170101,20241231,8.0,CRO,,Cfb,False,True,837,train,True,False,False,False,False,False,C,Grass-Crop,Low,0.0,True,False,False,
ICOS,ICOS,FR-FBn,Font-Blanche,43.24079,5.67865,436.0,20170504,20170504,20201231,3.7,ENF,,Csa,False,True,838,train,False,False,False,False,False,False,C,Forest,Low,0.0,True,False,False,
ICOS,ICOS,IL-Yat,,31.345045,35.051987,649.0,20170101,20170101,20201231,4.0,OSH,,BSh,False,True,840,oos,False,False,False,True,False,False,B,Shrub-Savanna,Mid,0.0,True,False,False,
ICOS,ICOS,IT-BCi,Borgo Cioffi,40.52375,14.957444,10.0,20170101,20170101,20201231,4.0,CRO,,Csa,False,True,841,oos,False,False,False,True,False,False,C,Grass-Crop,Low,0.0,True,False,False,
ICOS,ICOS,IT-MBo,Monte Bondone,46.01468,11.045831,1550.0,20170101,20170101,20201009,3.8,GRA,,Dfb,False,True,842,train,False,False,False,False,False,False,D,Grass-Crop,High,0.0,True,False,False,
ICOS,ICOS,RU-Fy2,,49.035976,17.9699,553.0,20170101,20170101,20201231,4.0,ENF,,Dfb,False,True,843,train,False,False,False,False,False,False,D,Forest,Mid,0.0,True,False,False,
ICOS,ICOS,RU-Fyo,Fyodorovskoye,56.46153,32.92208,275.0,20171210,20171210,20201231,3.1,ENF,,Dfb,False,True,844,train,False,False,False,False,False,False,D,Forest,Low,0.0,True,False,False,
ICOS,ICOS,UK-AMo,Auchencorth Moss,55.792545,-3.2436917,268.0,20211119,20211119,20241231,3.1,WET,,Cfb,False,True,845,train,True,False,False,False,False,False,C,Other,Low,0.0,True,False,False,
ICOS,ICOS,BE-Bra,Brasschaat,51.30761,4.51984,16.0,20200101,20200101,20241230,5.0,ENF,,Cfb,True,True,846,oos,False,True,False,False,False,True,C,Forest,Low,0.0057,True,False,False,
ICOS,ICOS,BE-Lon,Lonzee,50.55162,4.746234,170.0,20180420,20180420,20240408,6.0,CRO,,Cfb,True,True,847,oos,False,True,False,False,False,True,C,Grass-Crop,Low,0.0,True,False,False,
ICOS,ICOS,BE-Maa,Maasmechelen,50.97987,5.631851,85.0,20190904,20190904,20241230,5.3,CSH,,Cfb,True,True,848,oos,False,True,True,False,False,True,C,Shrub-Savanna,Low,0.0077,True,False,False,
ICOS,ICOS,BE-Vie,Vielsalm,50.304962,5.998099,490.0,20180713,20180713,20241230,6.5,MF,,Cfb,True,True,849,oos,False,True,True,False,False,False,C,Forest,Low,0.0,True,False,False,
ICOS,ICOS,CH-Dav,Davos,46.81533,9.85591,1637.0,20170101,20170101,20241230,8.0,ENF,,ET,True,True,850,oos,False,True,True,False,False,True,E,Forest,High,0.0961,True,False,False,
ICOS,ICOS,CZ-BK1,Bily Kriz forest,49.502075,18.536882,881.0,20170101,20170101,20201230,4.0,ENF,,Dfb,True,True,851,train,False,False,False,False,True,False,D,Forest,Mid,0.0,True,False,False,
ICOS,ICOS,CZ-Lnz,Lanzhot,48.68155,16.946331,182.0,20170101,20170101,20201230,4.0,DBF,,Cfb,True,True,852,train,False,False,False,False,False,False,C,Forest,Low,0.0,True,False,False,
ICOS,ICOS,DE-Geb,Gebesee,51.09973,10.91463,163.0,20170101,20170101,20200101,3.0,CRO,,Cfb,True,True,853,oos,False,False,True,False,False,False,C,Grass-Crop,Low,0.0,True,False,False,
ICOS,ICOS,DE-Gri,Grillenburg,50.950005,13.512533,385.0,20201112,20201112,20241230,4.1,GRA,,Cfb,True,True,854,oos,False,True,False,False,False,False,C,Grass-Crop,Low,0.0,True,False,False,
ICOS,ICOS,DE-Har,Hartheim,47.93391,7.59814,201.0,20210715,20210715,20241230,3.5,MF,,Cfb,True,True,855,train,True,False,False,False,False,False,C,Forest,Low,0.0341,True,False,False,
ICOS,ICOS,DE-HoH,Hohes Holz,52.08656,11.22235,217.0,20170101,20170101,20241230,8.0,DBF,,Cfb,True,True,856,val,False,False,False,False,False,False,C,Forest,Low,0.0,True,False,False,
ICOS,ICOS,DE-RuR,Rollesbroich,50.621914,6.304126,514.7,20170101,20170101,20241230,8.0,GRA,,Cfb,True,True,857,val,False,False,False,False,False,False,C,Grass-Crop,Mid,0.0,True,False,False,
ICOS,ICOS,DE-RuS,Selhausen Juelich,50.865906,6.4471445,106.0,20190429,20190429,20241230,5.7,CRO,,Cfb,True,True,858,oos,False,True,False,False,False,False,C,Grass-Crop,Low,0.0,True,False,True,
ICOS,ICOS,DE-RuW,Wustebach,50.50493,6.3309627,610.0,20181025,20181025,20241230,6.2,ENF,,Cfb,True,True,859,train,True,False,False,False,False,False,C,Forest,Mid,0.0,True,False,False,
ICOS,ICOS,DK-Sor,Soroe,55.48587,11.644645,55.0,20211117,20211117,20241230,3.1,DBF,,Cfb,True,True,861,train,True,False,False,False,True,False,C,Forest,Low,0.0,True,False,False,
ICOS,ICOS,FI-Hyy,Hyytiala,61.84741,24.29477,181.0,20181106,20181106,20241230,6.2,ENF,,Dfc,True,True,862,oos,False,True,True,False,False,False,D,Forest,Low,0.0703,True,False,False,
